id_producto,nombre_marca,nombre_reciclaje,nombre_empresa,nombre_productos_clasificacion,nombre,gramos_envase,formato,unidad,unidad_real,cantidad,texto,cluster300,label300,label,categoria,nombre_productos_clasificacion_pred,categoria_pred,nombre_reciclaje_pred,unidad_real_pred
4035,pf,,,"CARNES, PESCADOS Y  FIAMBRES",Jamón colonial corte pluma,1,125G,GR,GR,125,jamón colonial corte pluma,43,,Colonial Corte Jamón Pluma,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4036,san,,,"CARNES, PESCADOS Y  FIAMBRES",Jamon acaramelado,1,JORGE,JORGE,,,jamon acaramelado,43,,Acaramelado Jamon,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4037,winter,,,"CARNES, PESCADOS Y  FIAMBRES",Jamon pierna artesanal winter  gr.,1,OTROS,OTROS,,,jamon pierna artesanal winter,204,Jamon,Jamon,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4038,pf,,,"CARNES, PESCADOS Y  FIAMBRES",Pechuga pavo cocida fínisima,1,125G,GR,GR,125,pechuga pavo cocido fínisimo,145,Pavo Pechuga,Pavo Pechuga,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4039,la crianza,,AGROSUPER,"CARNES, PESCADOS Y  FIAMBRES",Jamon campestre de pierna,1,CRIANZA,CRIANZA,,,jamon campestre pierna,204,Jamon,Jamon,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4040,sopraval,,AGROSUPER,"CARNES, PESCADOS Y  FIAMBRES",Pechuga acaramelada pavo,1,150G,GR,GR,150,pechuga acaramelado pavo,145,Pavo Pechuga,Pavo Pechuga,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4041,pf,,,"CARNES, PESCADOS Y  FIAMBRES",Jamón pierna acaramelado,1,125G,GR,GR,125,jamón pierna acaramelado,43,,Acaramelado Jamón Pierna,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4042,receta del abuelo,,AGROSUPER,"CARNES, PESCADOS Y  FIAMBRES",Jamon pierna artesanal,1,DEL,DEL,,,jamon pierna artesanal,204,Jamon,Jamon,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4043,la crianza,,AGROSUPER,"CARNES, PESCADOS Y  FIAMBRES",Mortadela jamonada,1,PREFERIDA,PREFERIDA,,,mortadela jamonado,43,,Jamonado Mortadela,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4044,receta del abuelo,,AGROSUPER,"CARNES, PESCADOS Y  FIAMBRES",Pechuga de pavo cocida,1,DEL,DEL,,,pechuga pavo cocido,145,Pavo Pechuga,Pavo Pechuga,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4045,toledo,,,"CARNES, PESCADOS Y  FIAMBRES",Jamon curado,1,180G,GR,GR,180,jamon curado,43,,Curado Jamon,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4046,pf,,,"CARNES, PESCADOS Y  FIAMBRES",Pechuga de pavo asada,1,150G,GR,GR,150,pechuga pavo asado,145,Pavo Pechuga,Pavo Pechuga,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4047,pf,,,"CARNES, PESCADOS Y  FIAMBRES",Pechuga de pavo ahumada .,1,150G,GR,GR,150,pechuga pavo ahumado,145,Pavo Pechuga,Pavo Pechuga,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4048,pf,,,"CARNES, PESCADOS Y  FIAMBRES",Pechuga de pollo cocida,1,150G,GR,GR,150,pechuga pollo cocido,279,Pollo,Pollo,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4049,sopraval,,AGROSUPER,"CARNES, PESCADOS Y  FIAMBRES",Jamon pavo pierna ahumado,1,150G,GR,GR,150,jamon pavo pierna ahumado,204,Jamon,Jamon,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4050,trujillo,,,"CARNES, PESCADOS Y  FIAMBRES",Jamon serrano et. Roja trujillo,1,80G,GR,GR,80,jamon serrano roja trujillo,43,,Jamon Serrano,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4051,la crianza,,AGROSUPER,"CARNES, PESCADOS Y  FIAMBRES",Chorizo de campo,1,CRIANZA,CRIANZA,,,chorizo campo,43,,Chorizo,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4052,la crianza,,AGROSUPER,"CARNES, PESCADOS Y  FIAMBRES",Longanicilla al merkén,1,CRIANZA,CRIANZA,,,longanicilla merkén,43,,Longanicilla Merkén,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4053,receta del abuelo,,AGROSUPER,"CARNES, PESCADOS Y  FIAMBRES",Panceta ahumada,1,DEL,DEL,,,panceta ahumado,43,,Ahumado Panceta,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4054,tottus,,TOTTUS,"CARNES, PESCADOS Y  FIAMBRES",Salamin pimienta,1,220G,GR,GR,220,salamin pimienta,72,Pimienta,Pimienta,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4055,la crianza,,AGROSUPER,"CARNES, PESCADOS Y  FIAMBRES",Tocino,1,PREFERIDA,PREFERIDA,,,tocino,43,,,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4056,receta del abuelo,,AGROSUPER,"CARNES, PESCADOS Y  FIAMBRES",Prieta,1,DEL,DEL,,,prieta,43,,,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4057,llanquihue,,,"CARNES, PESCADOS Y  FIAMBRES",Salchicha  un,1,500G,GR,GR,500,salchicha,227,,Salchicha,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4058,san,,,"CARNES, PESCADOS Y  FIAMBRES",Vienesa  unid.,1,JORGE,JORGE,,,vienesa unid,43,,Unid Vienesa,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4059,receta del abuelo,,AGROSUPER,"CARNES, PESCADOS Y  FIAMBRES",Salchicha Premium,1,DEL,DEL,,,salchicha premium,54,Premium,Premium,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,UN
4060,san,,,"CARNES, PESCADOS Y  FIAMBRES",Vienesa pavo  unid,1,JORGE,JORGE,,,vienesa pavo unid,43,,Unid Vienesa,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4061,san,,,"CARNES, PESCADOS Y  FIAMBRES",Pate ternera,1,JORGE,JORGE,,,pate ternera,43,,Pate Ternera,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4062,astures,,,"CARNES, PESCADOS Y  FIAMBRES",Jamon serrano,1,80G,GR,GR,80,jamon serrano,43,,Jamon Serrano,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4063,receta del abuelo,,AGROSUPER,"CARNES, PESCADOS Y  FIAMBRES",Pate jamón,1,DEL,DEL,,,pate jamón,43,,Jamón Pate,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4064,receta del abuelo,,AGROSUPER,"CARNES, PESCADOS Y  FIAMBRES",Salame artesanal,1,DEL,DEL,,,salame artesanal,43,,Artesanal Salame,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4065,tottus,,TOTTUS,"CARNES, PESCADOS Y  FIAMBRES",Salchicha sureña,1,1KG,KG,KG,1,salchicha sureño,227,,Salchicha Sureño,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,KG
4067,receta del abuelo,,AGROSUPER,"CARNES, PESCADOS Y  FIAMBRES",Salamin ahumado,1,DEL,DEL,,,salamin ahumado,43,,Ahumado Salamin,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4068,pf,,,"CARNES, PESCADOS Y  FIAMBRES",Jamon sureno seleccion,1,15KG,KG,KG,15,jamon sureno seleccion,43,,Jamon Sureno,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,KG
4069,receta del abuelo,,AGROSUPER,"CARNES, PESCADOS Y  FIAMBRES",Pate de campo,1,DEL,DEL,,,pate campo,43,,Campo Pate,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4070,la crianza,,AGROSUPER,"CARNES, PESCADOS Y  FIAMBRES",Vienesa sin piel,1,PREFERIDA,PREFERIDA,,,vienés piel,280,Piel,Piel,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4071,tottus,,TOTTUS,"CARNES, PESCADOS Y  FIAMBRES",Salamin clásico,1,220G,GR,GR,220,salamin clásico,43,,Clásico Salamin,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4072,valle,,,"CARNES, PESCADOS Y  FIAMBRES",Aceituna sevillana pote,1,DEL,DEL,,,aceituna sevillano pote,109,Aceituna,Aceituna,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4073,pf,,,"CARNES, PESCADOS Y  FIAMBRES",Salame italiano,1,100G,GR,GR,100,salame italiano,43,,Salame,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4074,ynada,,,"CARNES, PESCADOS Y  FIAMBRES",Paleta curada bga cuchillo jamon,1,455DEAKG,DEAKG,,455,paleta curado bga cuchillo jamon,43,,Bga Cuchillo Curado Jamon Paleta,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4075,receta del abuelo,,AGROSUPER,"CARNES, PESCADOS Y  FIAMBRES",Jamon serrano,1,DEL,DEL,,,jamon serrano,43,,Jamon Serrano,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4076,llanquihue,,,"CARNES, PESCADOS Y  FIAMBRES",Salchicha sachet  un,1,250G,GR,GR,250,salchicha sachet,227,,Salchicha,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4077,receta del abuelo,,AGROSUPER,"CARNES, PESCADOS Y  FIAMBRES",Salchicha natural Premium,1,DEL,DEL,,,salchicha natural premium,54,Premium,Premium,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,UN
4078,llanquihue,,,"CARNES, PESCADOS Y  FIAMBRES",Salame,1,125G,GR,GR,125,salame,43,,Salame,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4079,pf,,,"CARNES, PESCADOS Y  FIAMBRES",Longaniza parrillera al vacio,1,1KG,KG,KG,1,longanizo parrillera vacio,43,,Longanizo Parrillera Vacio,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,KG
4080,pf,,,"CARNES, PESCADOS Y  FIAMBRES",Salchicha sureña,1,20UN,UN,UN,20,salchicha sureño,227,,Salchicha Sureño,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,UN
4081,super cerdo,,AGROSUPER,"CARNES, PESCADOS Y  FIAMBRES",Salchicha sureña,1,CERDO,CERDO,,,salchicha sureño,227,,Salchicha Sureño,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4082,pf,,,"CARNES, PESCADOS Y  FIAMBRES",Pate ternera,1,125G,GR,GR,125,pate ternera,43,,Pate Ternera,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4084,pf,,,"CARNES, PESCADOS Y  FIAMBRES",Salchicha pavo,1,20UN,UN,UN,20,salchicha pavo,227,,Salchicha,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,UN
4085,san,,,"CARNES, PESCADOS Y  FIAMBRES",Vienesa de pollo,1,JORGE,JORGE,,,vienés pollo,279,Pollo,Pollo,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4086,tottus,,TOTTUS,CONGELADOS,Girasoli mozzarela pomodoro,1,PREMIUM,PREMIUM,,,girasoli mozzarela pomodoro,43,,Girasoli Mozzarela Pomodoro,,CONGELADOS,PLÁSTICO,PP 5,GR
4088,las,,,"CARNES, PESCADOS Y  FIAMBRES",Queso mantecoso laminado,1,PARCELAS,PARCELAS,,,queso mantecoso laminado,51,Queso,Queso,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4089,quillayes,,,"CARNES, PESCADOS Y  FIAMBRES",Queso mantecoso granulado,1,400G,GR,GR,400,queso mantecoso granulado,51,Queso,Queso,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4090,colun,,COLUN,"CARNES, PESCADOS Y  FIAMBRES",Queso parmesano rallado,1,80G,GR,GR,80,queso parmesano rallado,30,Queso,Queso,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4091,colun,,COLUN,"CARNES, PESCADOS Y  FIAMBRES",Queso cheddar laminado,1,160G,GR,GR,160,queso cheddar laminado,51,Queso,Queso,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4092,colun,,COLUN,"CARNES, PESCADOS Y  FIAMBRES",Queso crema natural,1,100G,GR,GR,100,queso crema natural,30,Queso,Queso,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4093,colun,,COLUN,"CARNES, PESCADOS Y  FIAMBRES",Queso fresco tarrina,1,320G,GR,GR,320,queso fresco tarrina,30,Queso,Queso,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4094,dibufala,,,"CARNES, PESCADOS Y  FIAMBRES",Queso mozzarella,1,250GR,GR,GR,250,queso mozzarella,30,Queso,Queso,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4095,tottus,,TOTTUS,"CARNES, PESCADOS Y  FIAMBRES",Queso chanco laminado,1,500G,GR,GR,500,queso chanco laminado,51,Queso,Queso,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4096,tottus,,TOTTUS,"CARNES, PESCADOS Y  FIAMBRES",Queso gauda laminado,1,500G,GR,GR,500,queso gauda laminado,51,Queso,Queso,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4097,tottus,,TOTTUS,"CARNES, PESCADOS Y  FIAMBRES",Queso mantecoso laminado,1,250G,GR,GR,250,queso mantecoso laminado,51,Queso,Queso,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4098,tottus,,TOTTUS,"CARNES, PESCADOS Y  FIAMBRES",Queso chanco laminado,1,250G,GR,GR,250,queso chanco laminado,51,Queso,Queso,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4099,tottus,,TOTTUS,"CARNES, PESCADOS Y  FIAMBRES",Queso rallado,1,40G,GR,GR,40,queso rallado,30,Queso,Queso,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4101,quillayes,,,"CARNES, PESCADOS Y  FIAMBRES",Quesillo,1,300G,GR,GR,300,quesillo,43,,,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4102,precio uno,,PRECIO UNO,"CARNES, PESCADOS Y  FIAMBRES",Queso Crema gr,1,UNO,UNO,,,queso crema,30,Queso,Queso,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4103,rio,,,"CARNES, PESCADOS Y  FIAMBRES",Queso mantecoso laminado,1,BUENO,BUENO,,,queso mantecoso laminado,51,Queso,Queso,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4104,agriform,,,"CARNES, PESCADOS Y  FIAMBRES",Queso grana padano,1,200GR,GR,GR,200,queso grana padano,30,Queso,Queso,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4105,criadores,,,"CARNES, PESCADOS Y  FIAMBRES",Queso emmental trozo,1,350G,GR,GR,350,queso emmental trozo,77,Queso Trozo,Queso Trozo,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4106,santa,,,"CARNES, PESCADOS Y  FIAMBRES",Queso azul,1,ROSA,ROSA,,,queso azul,30,Queso,Queso,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4107,santa rosa,,,"CARNES, PESCADOS Y  FIAMBRES",Queso provoleta parrillera,1,ROSA,ROSA,,,queso provoleta parrillera,252,Parrillera Provoleta Queso,Parrillera Provoleta Queso,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4108,adler,,,"CARNES, PESCADOS Y  FIAMBRES",Queso mozarrella fundido soft laminado,1,144G,GR,GR,144,queso mozarrella fundido soft laminado,51,Queso,Queso,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4109,quilque,,,"CARNES, PESCADOS Y  FIAMBRES",Queso mantecoso trozo,1,350DISPLAYGR,DISPLAYGR,,350,queso mantecoso trozo,77,Queso Trozo,Queso Trozo,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4110,huentelauquen,,,"CARNES, PESCADOS Y  FIAMBRES",Queso mantecoso trozo,1,250G,GR,GR,250,queso mantecoso trozo,77,Queso Trozo,Queso Trozo,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4111,callaqui,,,"CARNES, PESCADOS Y  FIAMBRES",Queso cabra suave merk,1,200G,GR,GR,200,queso cabra suave merk,30,Queso,Queso,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4112,matthei,,,"CARNES, PESCADOS Y  FIAMBRES",Queso mantecoso trozo,1,500G,GR,GR,500,queso mantecoso trozo,77,Queso Trozo,Queso Trozo,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4113,criadores,,,"CARNES, PESCADOS Y  FIAMBRES",Queso mantecoso trozo,1,500G,GR,GR,500,queso mantecoso trozo,77,Queso Trozo,Queso Trozo,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4114,tottus,,TOTTUS,"CARNES, PESCADOS Y  FIAMBRES",Queso mantecoso trozo,1,250G,GR,GR,250,queso mantecoso trozo,77,Queso Trozo,Queso Trozo,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4115,tottus,,TOTTUS,"CARNES, PESCADOS Y  FIAMBRES",Queso mantecoso trozo,1,500G,GR,GR,500,queso mantecoso trozo,77,Queso Trozo,Queso Trozo,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4116,rio,,,"CARNES, PESCADOS Y  FIAMBRES",Queso mant lam gruesa,1,BUENO,BUENO,,,queso mant lam gruesa,30,Queso,Queso,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4117,tottus,,TOTTUS,"CARNES, PESCADOS Y  FIAMBRES",Queso crema,1,226G,GR,GR,226,queso crema,30,Queso,Queso,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4118,surlat,,SURLAT,"CARNES, PESCADOS Y  FIAMBRES",Queso gauda sin lactosa laminado,1,250G,GR,GR,250,queso gauda lactosa laminado,51,Queso,Queso,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4119,quillayes,,,"CARNES, PESCADOS Y  FIAMBRES",Queso camembert,1,100G,GR,GR,100,queso camembert,30,Queso,Queso,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4120,callaqui,,,"CARNES, PESCADOS Y  FIAMBRES",Queso cabra suave callaqui,1,200G,GR,GR,200,queso cabra suave callaqui,30,Queso,Queso,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4121,las,,,"CARNES, PESCADOS Y  FIAMBRES",Queso mantecoso trozado,1,PARCELAS,PARCELAS,,,queso mantecoso trozado,51,Queso,Queso,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4122,santa,,,"CARNES, PESCADOS Y  FIAMBRES",Tabla gran reserva,1,ROSA,ROSA,,,tabla gran reserva,43,,,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4123,pahuilmo,,,"CARNES, PESCADOS Y  FIAMBRES",Tabla quesos mix vaca cabra trozos rectangulares,1,300G,GR,GR,300,tabla queso mix vaca cabra trozo rectangular,220,Cabra Mix Queso Rectangular Tabla Trozo Vaca,Cabra Mix Queso Rectangular Tabla Trozo Vaca,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4124,quillayes,,,"CARNES, PESCADOS Y  FIAMBRES",Queso Rallado Selecc UyereMozzar gr,1,0,,,,queso rallado selecc uyeremozzar,30,Queso,Queso,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4125,los,,,"CARNES, PESCADOS Y  FIAMBRES",Queso camembert premium,1,TILOS,TILOS,,,queso camembert premium,54,Premium,Premium,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,UN
4126,philadelphia,,,"CARNES, PESCADOS Y  FIAMBRES",Queso soft crema,1,150G,GR,GR,150,queso soft crema,30,Queso,Queso,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4127,callaqui,,,"CARNES, PESCADOS Y  FIAMBRES",Queso cabra fundir oreg,1,150G,GR,GR,150,queso cabra fundir oreg,30,Queso,Queso,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4128,colun,,COLUN,"CARNES, PESCADOS Y  FIAMBRES",Queso ranco laminado,1,500G,GR,GR,500,queso ranco laminado,51,Queso,Queso,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4129,ile,,,"CARNES, PESCADOS Y  FIAMBRES",Queso brie blue,1,DE,DE,,,queso brie blue,30,Queso,Queso,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4130,quillayes,,,"CARNES, PESCADOS Y  FIAMBRES",Queso fresco,1,270G,GR,GR,270,queso fresco,30,Queso,Queso,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4131,santa,,,"CARNES, PESCADOS Y  FIAMBRES",Queso provoleta parrillera,1,ROSA,ROSA,,,queso provoleta parrillera,252,Parrillera Provoleta Queso,Parrillera Provoleta Queso,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4132,santa,,,"CARNES, PESCADOS Y  FIAMBRES",Queso crema,1,ROSA,ROSA,,,queso crema,30,Queso,Queso,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4133,colun,,COLUN,"CARNES, PESCADOS Y  FIAMBRES",Queso crema natural,1,200G,GR,GR,200,queso crema natural,30,Queso,Queso,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4134,matthei,,,"CARNES, PESCADOS Y  FIAMBRES",Queso laminado mantecoso matthei  gr,1,400,,,,queso laminado mantecoso matthei,51,Queso,Queso,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4135,trujillo,,,"CARNES, PESCADOS Y  FIAMBRES",Tabla oveja-lomo,1,150G,GR,GR,150,tabla oveja-lomo,43,,Lomo Oveja Tabla,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4138,soprole,,SOPROLE,"CARNES, PESCADOS Y  FIAMBRES",Jalea sabor piña,1,110POTEGR,POTEGR,GR,110,jalea sabor piña,85,Jalea,Jalea,,"CARNES, PESCADOS Y  FIAMBRES",PLÁSTICO,PP 5,GR
4139,soprole,,SOPROLE,"CARNES, PESCADOS Y  FIAMBRES",Compota de fruta manzana,1,110POTEGR,POTEGR,GR,110,compota fruta manzana,97,Compota,Compota,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4142,vivo,,CCU,"CARNES, PESCADOS Y  FIAMBRES",Gelatina Vivo Piña,1,22GR,GR,GR,22,gelatina vivo piña,43,,Gelatina,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4144,soprole,,SOPROLE,"CARNES, PESCADOS Y  FIAMBRES",Postre creme caramel,1,120POTEGR,POTEGR,GR,120,postre creme caramel,43,,Creme Postre,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
3121,ginger,,,"BEBIDAS, AGUAS Y JUGOS",Bebida Ginger Ale Light,1,ALE,ALE,,,bebida ginger ale light,241,Ale Bebida,Ale Bebida,,"BEBIDAS, AGUAS Y JUGOS",PLÁSTICO,PET 1,LT
4150,soprole,,SOPROLE,"CARNES, PESCADOS Y  FIAMBRES",Postre de Sémola con leche y salsa de frambuesa,1,140POTEGR,POTEGR,GR,140,postre sémola leche salsa frambuesa,31,Salsa,Salsa,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4151,nestle,,NESTLE,"CARNES, PESCADOS Y  FIAMBRES",Compota manzana nestle,1,120G,GR,GR,120,compota manzana nestle,97,Compota,Compota,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4154,soprole,,SOPROLE,"CARNES, PESCADOS Y  FIAMBRES",Probiótico defensas sabor frutilla,1,1880PACKXML,PACKML,,1880,probiótico defensa sabor frutilla,152,Probiótico,Probiótico,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
3122,ginger,,,"BEBIDAS, AGUAS Y JUGOS",Bebida light,1,ALE,ALE,,,bebida light,27,Bebida,Bebida,,"BEBIDAS, AGUAS Y JUGOS",LATAS Y METALES,ALUMINIO,LT
4162,soprole,,SOPROLE,"CARNES, PESCADOS Y  FIAMBRES",Postre Arroz con leche sabor canela,1,130POTEGR,POTEGR,GR,130,postre arroz leche sabor canela,73,Leche,Leche,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
4163,soprole,,SOPROLE,"CARNES, PESCADOS Y  FIAMBRES",Postre Flan de vainilla con salsa de caramelo,1,120POTEGR,POTEGR,GR,120,postre flan vainilla salsa caramelo,253,Caramelo,Caramelo,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
